Price,Address,Status,Type,Style,Age,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Air Conditioning,Fireplace,Handicap Equipped,Furnished,Laundry,Pets,Stories,Basement,Elevator,Energy Certificate,Heating,Green PIS,Exterior,Private Entrance,Central A/C Included,Garage,Cross Street,Water Included,Heating Included,Hydro Included,Municipality_District,Building Insurance Included,Bedroom Plus,Room Plus,Size,Age_cabecalho,Walk Score,Added
"$3,550",4520 - 5 Sheppard Avenue E,Lease,Condo Apt,Apartment,6-10,Toronto,Willowdale East,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,30,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,1.0,Yonge & Sheppard,Ausente,Ausente,Ausente,Toronto C14,Y,0,0,800-899 sqft,6-10 years,79,"Jul 2, 2023 (1 day ago)"
"$3,350",3608 - 121 Mcmahon Drive,Lease,Condo Apt,Apartment,6-10,Toronto,Bayview Village,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,31,None,Ausente,Ausente,Gas,Ausente,Brick,N,Y,1.0,Sheppard And Leslie,Y,Y,Ausente,Toronto C15,Y,0,0,900-999 sqft,6-10 years,38,"Jul 2, 2023 (1 day ago)"
"$2,500",1203 - 95 Mcmahon Drive,Lease,Condo Apt,Apartment,New,Toronto,Bayview Village,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,11,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Leslie St./Sheppard Ave E,Y,Y,Ausente,Toronto C15,Y,0,0,500-599 sqft,New,38,"Jul 2, 2023 (1 day ago)"
"$2,850",2715 - 251 Jarvis Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,1,1,1,5,N,Open,Central Air,N,Ausente,Y,Ensuite,N,26,None,Y,Ausente,Gas,Ausente,Concrete,N,Ausente,0.0,Jarvis And Dundas,Ausente,Ausente,Ausente,Toronto C08,Y,1,0,500-599 sqft,0-5 years,99,"Jul 2, 2023 (1 day ago)"
"$2,800",409 - 909 Bay Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,1,1,1,4,N,Open,Central Air,N,Ausente,N,In Area,N,4,None,Ausente,Ausente,Gas,Ausente,Brick,N,Ausente,1.0,Bay & Wellesley,Ausente,Ausente,Ausente,Toronto C01,Ausente,0,0,600-699 sqft,No Data,98,"Jul 2, 2023 (1 day ago)"
"$3,000",2602 - 38 Grenville Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,1,1,1,4,N,Open,Central Air,N,N,Y,Ensuite,Restrict,26,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Bay/College,Y,Y,Ausente,Toronto C01,Y,1,0,600-699 sqft,No Data,99,"Jul 2, 2023 (1 day ago)"
"$2,550",1506 - 15 Viking Lane,Lease,Condo Apt,Apartment,11-15,Toronto,Islington-City Centre West,1,1,1,3,N,Open,Central Air,N,N,N,Ensuite,Restrict,15,None,Y,Ausente,Gas,Ausente,Concrete,N,Ausente,1.0,Dundas St.W. & Kipling Ave.,Ausente,Ausente,Ausente,Toronto W08,Y,0,0,600-699 sqft,11-15 years,32,"Jul 2, 2023 (1 day ago)"
"$3,600",2811 - 2 Anndale Drive,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale East,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,28,None,Ausente,N,Gas,N,Concrete,N,Ausente,1.0,Yonge/Sheppard,Y,Ausente,Ausente,Toronto C14,Y,0,0,800-899 sqft,No Data,76,"Jul 2, 2023 (1 day ago)"
"$2,350",712 - 10 De Boers Drive,Lease,Condo Apt,Apartment,0-5,Toronto,York University Heights,1,1,1,2,Y,Open,Central Air,N,N,N,In Area,N,7,None,Y,Ausente,Electric,N,Brick,Y,Y,1.0,Sheppard Ave/Allen Road,Ausente,Ausente,Ausente,Toronto W05,Y,0,0,500-599 sqft,0-5 years,19,"Jul 2, 2023 (1 day ago)"
"$4,000",905 - 203 College Street,Lease,Condo Apt,Apartment,New,Toronto,Kensington-Chinatown,1,2,1,5,N,None,Central Air,N,Ausente,N,Ensuite,N,9,None,Ausente,N,Electric,Ausente,Concrete,Y,Ausente,0.0,College St. & St. George St.,Ausente,Ausente,Ausente,Toronto C01,Y,1,0,500-599 sqft,New,95,"Jul 2, 2023 (1 day ago)"
"$2,500",501 - 18 Kenaston Gardens,Lease,Condo Apt,Apartment,Ausente,Toronto,Bayview Village,1,1,1,4,Y,Open,Central Air,N,Ausente,Y,Ensuite,Restrict,5,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Bayview/Sheppard Ave,Y,Y,Ausente,Toronto C15,Y,0,0,500-599 sqft,No Data,38,"Jul 2, 2023 (2 days ago)"
"$3,100",902 - 21 Nelson Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C1,2,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,9,Apartment,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,University/ Adelaide,Y,Y,Ausente,Toronto C01,Y,0,0,700-799 sqft,No Data,100,"Jul 2, 2023 (2 days ago)"
"$2,500",3605 - 85 Wood Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,1,1,1,3,N,None,Central Air,N,N,N,Ensuite,Restrict,30,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Church/Carlton,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,0-499 sqft,0-5 years,99,"Jul 2, 2023 (2 days ago)"
"$2,450",318 - 161 Roehampton Avenue,Lease,Comm Element Condo,Apartment,Ausente,Toronto,Mount Pleasant West,1,1,1,3,N,Encl,Central Air,N,Ausente,N,Ensuite,Restrict,3,None,Ausente,Ausente,Gas,N,Brick,Y,Y,0.0,Yonge/ Eglinton,Ausente,Ausente,Ausente,Toronto C10,Y,1,0,500-599 sqft,No Data,89,"Jul 2, 2023 (2 days ago)"
"$2,650",1112 - 29 Singer Court,Lease,Condo Apt,Apartment,6-10,Toronto,Bayview Village,1,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,11,None,Ausente,Ausente,Gas,Y,Concrete,Y,Y,1.0,Leslie St/Sheppard Ave,Y,Y,Ausente,Toronto C15,Y,1,0,500-599 sqft,6-10 years,40,"Jul 2, 2023 (2 days ago)"
"$2,300",409 - 150 Fairview Mall Drive,Lease,Condo Apt,Apartment,Ausente,Toronto,Don Valley Village,1,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,4,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Don Mills Rd & Sheppard Ave,Y,Y,Ausente,Toronto C15,Y,0,0,500-599 sqft,No Data,58,"Jul 2, 2023 (2 days ago)"
"$2,950",5407 - 11 Wellesley Street W,Lease,Condo Apt,Apartment,0-5,Toronto,Bay Street Corridor,1,1,1,5,N,Open,Central Air,N,Ausente,Y,Ensuite,N,54,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Yonge & Wellesley,Ausente,Ausente,Ausente,Toronto C01,Y,1,0,500-599 sqft,0-5 years,97,"Jul 2, 2023 (2 days ago)"
"$2,500",1009 - 188 Cumberland Street,Lease,Condo Apt,Apartment,0-5,Toronto,Annex,1,1,1,4,N,None,Central Air,N,Ausente,N,Ensuite,Restrict,10,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,0.0,Avenue & Bloor,Ausente,Ausente,Ausente,Toronto C02,Y,0,0,0-499 sqft,0-5 years,96,"Jul 2, 2023 (2 days ago)"
"$4,900",3302 - 403 Church Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,3,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,33,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,Carlton/Church,Y,Y,Ausente,Toronto C08,Y,0,0,1000-1199 sqft,0-5 years,98,"Jul 2, 2023 (2 days ago)"
"$2,700",3713 - 210 Victoria Street N,Lease,Condo Apt,Apartment,Ausente,Toronto,Church-Yonge Corridor,1,2,1,4,N,None,Central Air,N,Ausente,N,Ensuite,Restrict,20,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Yonge/Dundas,Y,Y,Y,Toronto C08,Y,0,0,600-699 sqft,No Data,100,"Jul 2, 2023 (2 days ago)"
"$2,350",717 - 10 Laidlaw Street,Lease,Condo Townhouse,Stacked Townhse,11-15,Toronto,South Parkdale,1,1,1,3,N,Terr,Central Air,Y,N,N,Ensuite,Restrict,0,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,0.0,King & Dufferin,Y,Ausente,Ausente,Toronto W01,Y,0,0,0-499 sqft,11-15 years,95,"Jul 2, 2023 (2 days ago)"
"$4,500",1605 - 832 Bay St Street,Lease,Condo Apt,Apartment,6-10,Toronto,Bay Street Corridor,2,2,1,6,N,Open,Central Air,N,Ausente,Y,Ensuite,Restrict,16,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Bay/College,Y,Y,Ausente,Toronto C01,Y,1,0,1000-1199 sqft,6-10 years,99,"Jul 2, 2023 (2 days ago)"
"$3,500",2802 - 30 Nelson Street,Lease,Condo Apt,Apartment,0-5,Toronto,Waterfront Communities C1,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,27,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Queen St. & University Ave.,Ausente,Ausente,Ausente,Toronto C01,Y,0,0,700-799 sqft,0-5 years,99,"Jul 3, 2023 (1 day ago)"
"$2,100",1605 - 188 Fairview Mall Drive,Lease,Condo Apt,Apartment,New,Toronto,Don Valley Village,0,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,N,13,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Don Mills /Sheppard Ave. E,Y,Y,Ausente,Toronto C15,Y,0,0,0-499 sqft,New,57,"Jul 2, 2023 (2 days ago)"
"$2,300",407 - 60 Tannery Road,Lease,Condo Apt,Apartment,0-5,Toronto,Waterfront Communities C8,1,1,1,4,N,Open,Central Air,N,N,N,Ensuite,Restrict,4,None,Y,N,Gas,Ausente,Concrete,Y,Y,0.0,Front & Cherry,Ausente,Y,Ausente,Toronto C08,Y,0,0,500-599 sqft,0-5 years,90,"Jul 2, 2023 (2 days ago)"
"$2,500",705 - 126 Simcoe Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C1,1,1,1,4,N,Jlte,Central Air,N,Ausente,N,Ensuite,Restrict,7,None,Ausente,Ausente,Gas,Ausente,Brick,N,Ausente,0.0,Simcoe St/Adelaide St W,Y,Y,Ausente,Toronto C01,Y,0,0,500-599 sqft,No Data,100,"Jul 2, 2023 (2 days ago)"
"$2,480",605 - 60 Annie Craig Drive,Lease,Condo Apt,Apartment,6-10,Toronto,Mimico,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,6,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Lakeshore/Parklawn,Y,Y,Ausente,Toronto W06,Y,0,0,600-699 sqft,6-10 years,59,"Jul 2, 2023 (2 days ago)"
"$3,000",1006 - 100 Mornelle Court,Lease,Condo Townhouse,2-Storey,Ausente,Toronto,Morningside,3,2,1,6,N,Open,None,N,Ausente,Part,Ensuite,Restrict,1,None,Y,Ausente,Electric,Ausente,Brick,Y,Ausente,1.0,Morningside & Ellesmere,Y,Ausente,Ausente,Toronto E09,Ausente,0,0,1000-1199 sqft,No Data,44,"Jul 2, 2023 (2 days ago)"
"$3,200",1405 - 11 St Joseph Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,2,1,1,5,N,None,Central Air,N,Ausente,Y,Ensuite,Restrict,14,None,Y,Ausente,Gas,N,Brick Front,N,Y,1.0,Yonge/Wellesley,Y,Y,Y,Toronto C01,Y,0,0,600-699 sqft,No Data,97,"Jul 2, 2023 (2 days ago)"
"$639,000",904 - 17 Dundonald Street,Sale,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,1,1,1,4,N,Open,Central Air,N,Ausente,Ausente,Ausente,Restrict,9,None,Ausente,Ausente,Gas,Ausente,Concrete,Ausente,Y,1.0,Y O N G E & W E L L E S L E Y,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,500-599 sqft,0-5 years,96,"Jun 20, 2023 (13 days ago)"
"$2,300",804 - 501 Yonge Street,Lease,Comm Element Condo,Bachelor/Studio,0-5,Toronto,Church-Yonge Corridor,0,1,1,1,N,Jlte,Central Air,N,N,Part,Ensuite,Restrict,9,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,Yonge St & Wellesley St,Y,Y,Ausente,Toronto C08,Y,0,0,0-499 sqft,0-5 years,99,"Jul 2, 2023 (2 days ago)"
"$9,000",2301 - 55 Scollard Street,Lease,Condo Apt,Apartment,0-5,Toronto,Annex,2,3,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,22,None,Y,N,Gas,N,Other,Y,Y,2.0,Bay/Yorkville,Y,Y,Ausente,Toronto C02,Y,0,0,1400-1599 sqft,0-5 years,98,"Jul 2, 2023 (2 days ago)"
"$2,950",2215 - 155 Yorkville Avenue,Lease,Condo Apt,Apartment,0-5,Toronto,Annex,1,1,1,3,N,None,Central Air,N,Ausente,N,Ensuite,N,22,None,Ausente,Ausente,Gas,Ausente,Other,N,Y,0.0,Avenue Rd & Yorkville,Y,Y,Ausente,Toronto C02,Y,0,0,0-499 sqft,0-5 years,99,"Jul 2, 2023 (2 days ago)"
"$2,999",2009 - 88 Alton Towers Circle,Lease,Condo Apt,Apartment,Ausente,Toronto,Milliken,2,2,1,6,N,None,Central Air,N,Ausente,N,Ensuite,Restrict,20,None,Y,N,Gas,N,Brick,N,Y,1.0,Mccowan/Steeles,Y,Y,Y,Toronto E07,Y,1,0,1200-1399 sqft,No Data,30,"Jul 2, 2023 (2 days ago)"
"$2,650",1504 - 832 Bay Street,Lease,Condo Apt,Apartment,6-10,Toronto,Bay Street Corridor,1,1,1,4,N,None,Central Air,N,Ausente,N,Ensuite,Restrict,15,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,Bay And College,Y,Y,Ausente,Toronto C01,Y,0,0,0-499 sqft,6-10 years,99,"Jul 2, 2023 (2 days ago)"
"$2,500",2110 - 188 Fairview Mall Drive,Lease,Condo Apt,Apartment,New,Toronto,Don Valley Village,1,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,18,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Don Mills/Sheppard Ave E,Ausente,Y,Ausente,Toronto C15,Y,1,0,500-599 sqft,New,57,"Jul 2, 2023 (2 days ago)"
"$2,100",2105 - 188 Fairview Mall Drive,Lease,Condo Apt,Apartment,Ausente,Toronto,Don Valley Village,0,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,N,18,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Don Mills / Sheppard Ave E,Y,Y,Ausente,Toronto C15,Y,0,0,0-499 sqft,No Data,57,"Jul 2, 2023 (2 days ago)"
"$2,350",806 - 10 Northtown Way,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale East,1,1,1,5,N,Encl,Central Air,N,Ausente,Part,Ensuite,Restrict,8,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Yonge / Finch,Y,Y,Ausente,Toronto C14,Y,1,0,600-699 sqft,No Data,56,"Jul 2, 2023 (2 days ago)"
"$2,700",1904 - 1121 Bay Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,1,1,1,4,N,Open,Central Air,N,N,N,Ensuite,Restrict,19,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Bay And Bloor/Charles,Y,Y,Y,Toronto C01,Y,0,0,500-599 sqft,No Data,98,"Jul 2, 2023 (2 days ago)"
"$3,700",Ph08 - 255 Richmond Street E,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C8,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,12,None,Ausente,Ausente,Gas,Ausente,Brick,N,Y,1.0,Richmond And Jarvis,Y,Y,Y,Toronto C08,Y,0,0,800-899 sqft,No Data,99,"Jul 2, 2023 (2 days ago)"
"$2,300",1908 - 7 Grenville Street,Lease,Condo Apt,Apartment,0-5,Toronto,Bay Street Corridor,0,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,19,None,Ausente,N,Gas,Ausente,Concrete,N,Y,0.0,Yonge/College,Y,Y,Ausente,Toronto C01,Y,1,0,0-499 sqft,0-5 years,99,"Jul 2, 2023 (2 days ago)"
"$2,200",420 - 251 Jarvis Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,1,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,4,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Ausente,0.0,Dundas And Jarvis,Ausente,Ausente,Ausente,Toronto C08,Ausente,0,0,0-499 sqft,0-5 years,99,"Jul 2, 2023 (2 days ago)"
"$2,750",3103 - 99 John Street,Lease,Condo Apt,Apartment,0-5,Toronto,Waterfront Communities C1,1,1,1,4,N,None,Central Air,N,Ausente,N,Ensuite,Restrict,31,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,0.0,John/Adelaide,Y,Y,Ausente,Toronto C01,Y,0,0,500-599 sqft,0-5 years,99,"Jul 2, 2023 (2 days ago)"
"$3,250",706 - 1787 St. Clair Avenue W,Lease,Condo Apt,Apartment,New,Toronto,Weston-Pellam Park,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,7,None,Ausente,Y,Gas,Ausente,Brick,Y,Ausente,1.0,St. Clair W And Keele,Ausente,Ausente,Ausente,Toronto W03,Y,0,0,800-899 sqft,New,89,"Jul 2, 2023 (2 days ago)"
"$4,500",Th 21 - 6 Windermere Avenue,Lease,Condo Townhouse,3-Storey,11-15,Toronto,High Park-Swansea,3,3,1,10,Y,Jlte,Central Air,N,N,N,Ensuite,N,1,Finished,Ausente,N,Electric,N,Brick,Y,Ausente,1.0,Windermere Ave & The Queensway,Ausente,Ausente,Ausente,Toronto W01,Ausente,0,0,2250-2499 sqft,11-15 years,71,"Jul 2, 2023 (2 days ago)"
"$588,000",2508 - 60 Brian Harrison Way,Sale,Condo Apt,Apartment,Ausente,Toronto,Bendale,1,1,1,4,N,Open,Central Air,N,Ausente,Ausente,Ausente,Restrict,24,None,Ausente,Ausente,Gas,Ausente,Concrete,Ausente,Y,1.0,Brimley & Ellesmere,Y,Y,Ausente,Toronto E09,Y,1,0,600-699 sqft,No Data,69,"Jul 2, 2023 (2 days ago)"
"$2,450",1010 - 15 Holmes Avenue,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale East,1,1,1,4,N,Encl,Central Air,N,Ausente,N,Ensuite,Restrict,10,None,Ausente,Ausente,Gas,Ausente,Brick,N,Y,0.0,Yonge / Finch,Ausente,Ausente,Ausente,Toronto C14,Y,0,0,500-599 sqft,No Data,59,"Jul 2, 2023 (2 days ago)"
"$3,050",2902 - 2220 Lakeshore Boulevard W,Lease,Condo Apt,Apartment,Ausente,Toronto,Mimico,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,29,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Lakeshore/ Park Lawn,Y,Y,Ausente,Toronto W06,Y,0,0,700-799 sqft,No Data,69,"Jul 2, 2023 (2 days ago)"
"$3,900",4607 - 138 Downes Street,Lease,Condo Apt,Apartment,New,Toronto,Waterfront Communities C8,2,2,1,5,N,Open,Central Air,N,N,N,Ensuite,N,46,None,Y,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Yonge & Queens Quay E,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,700-799 sqft,New,93,"Jul 2, 2023 (2 days ago)"
"$3,100",309 - 39 Pemberton Avenue,Lease,Condo Apt,Apartment,Ausente,Toronto,Newtonbrook East,2,2,1,5,N,Open,Central Air,N,Ausente,Part,Ensuite,N,3,None,Ausente,Ausente,Gas,Ausente,Brick,N,Y,1.0,Fincn/Yonge,Y,Y,Y,Toronto C14,Y,0,0,900-999 sqft,No Data,56,"Jul 2, 2023 (2 days ago)"
"$749,000",4001 - 8 Eglinton Avenue E,Sale,Condo Apt,Apartment,6-10,Toronto,Mount Pleasant West,1,2,1,5,N,Open,Central Air,N,Ausente,Ausente,Ausente,Restrict,40,None,Ausente,Ausente,Gas,Ausente,Brick,Ausente,Ausente,0.0,Yonge/Eglinton,Ausente,Ausente,Ausente,Toronto C10,Y,1,0,600-699 sqft,6-10 years,93,"Jul 2, 2023 (2 days ago)"
"$2,400",4716 - 55 Cooper Street,Lease,Condo Apt,Apartment,New,Toronto,Waterfront Communities C8,1,1,1,4,N,Open,Central Air,N,N,N,Ensuite,N,47,None,Y,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,Yonge & Queens Quay E,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,500-599 sqft,New,97,"Jul 2, 2023 (2 days ago)"
"$2,100",4710 - 138 Downes Street,Lease,Comm Element Condo,Apartment,New,Toronto,Waterfront Communities C8,0,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,47,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Yonge/Lakeshore E,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,0-499 sqft,New,93,"Jul 2, 2023 (2 days ago)"
"$3,100",2309 - 25 Carlton Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Church-Yonge Corridor,1,1,1,3,N,Open,Central Air,N,Ausente,Y,Ensuite,Restrict,23,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Yonge/Carlton,Y,Y,Ausente,Toronto C08,Y,1,0,600-699 sqft,No Data,99,"Jul 2, 2023 (2 days ago)"
"$3,500",1908 - 256 Doris Avenue,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale East,2,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,N,19,None,Ausente,N,Gas,N,Brick,Y,Y,1.0,Yonge/Sheppard,Y,Y,Y,Toronto C14,Y,1,0,1000-1199 sqft,No Data,61,"Jul 2, 2023 (2 days ago)"
"$2,450",1007 - 458 Richmond Street W,Lease,Condo Apt,Apartment,0-5,Toronto,Waterfront Communities C1,1,1,1,4,N,None,Central Air,N,Ausente,N,Ensuite,N,10,None,Y,Ausente,Gas,N,Metal/Side,N,Ausente,0.0,Richmond St And Spadina Ave,Y,Ausente,Ausente,Toronto C01,Y,0,0,500-599 sqft,0-5 years,99,"Jul 2, 2023 (2 days ago)"
"$5,300",3905 - 11 Wellesley Street W,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,3,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,39,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Bay / Wellesley,Ausente,Y,Ausente,Toronto C01,Y,0,0,800-899 sqft,No Data,97,"Jul 2, 2023 (2 days ago)"
"$4,500",5702 - 11 Wellesley Street W,Lease,Condo Apt,Apartment,New,Toronto,Bay Street Corridor,2,2,1,7,Y,Terr,Central Air,N,Ausente,N,Ensuite,Restrict,57,None,Ausente,N,Gas,N,Concrete,Y,Y,1.0,Bay/Wellesley,Ausente,Y,Ausente,Toronto C01,Y,0,0,700-799 sqft,New,97,"Jul 2, 2023 (2 days ago)"
"$2,900",601 - 65 St Mary Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,1,1,1,4,N,Open,Central Air,N,Ausente,Y,Ensuite,Restrict,06,None,Ausente,Ausente,Gas,Ausente,Brick,N,Y,0.0,Bay & Bloor,Y,Ausente,Ausente,Toronto C01,Y,0,0,500-599 sqft,No Data,97,"Jul 2, 2023 (2 days ago)"
"$4,200",2408 - 11 Wellesley Street W,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,2,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,24,None,Ausente,N,Gas,N,Brick,Y,Y,1.0,Yonge/Wellesley,Ausente,Y,Ausente,Toronto C01,Y,1,0,700-799 sqft,No Data,97,"Jul 2, 2023 (2 days ago)"
"$4,250",3008 - 77 Harbour Square,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C1,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,29,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,1.0,Queen's Quay/ York,Ausente,Ausente,Ausente,Toronto C01,Ausente,0,0,1000-1199 sqft,No Data,95,"Jul 2, 2023 (2 days ago)"
"$3,000",6604 - 14 York Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C1,1,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,66,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,York/Bremner,Y,Y,Ausente,Toronto C01,Y,1,0,600-699 sqft,No Data,98,"Jul 2, 2023 (2 days ago)"
"$2,980",2805 - 33 Helendale Avenue,Lease,Condo Apt,Apartment,New,Toronto,Yonge-Eglinton,2,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,28,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,0.0,Yonge/Eglinton,Y,Y,Ausente,Toronto C03,Y,0,0,600-699 sqft,New,90,"Jul 2, 2023 (2 days ago)"
"$3,790",1905 - 403 Church Street,Lease,Condo Apt,Apartment,New,Toronto,Church-Yonge Corridor,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,19,None,Ausente,Ausente,Gas,N,Concrete,N,Y,0.0,Yonge/College,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,600-699 sqft,New,98,"Jul 2, 2023 (2 days ago)"
"$2,550",3106 - 736 Bay Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,1,1,1,4,N,Open,Central Air,N,N,N,Ensuite,Restrict,30,None,N,N,Gas,N,Concrete,Y,Y,0.0,Bay And College,Y,Y,Y,Toronto C01,Y,0,0,500-599 sqft,No Data,98,"Jul 2, 2023 (2 days ago)"
"$3,000",2016E - 36 Lisgar Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Little Portugal,2,2,1,5,N,Open,Central Air,N,N,N,Ensuite,Restrict,19,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Queen St/Lisgar St,Y,Y,Ausente,Toronto C01,Y,0,0,500-599 sqft,No Data,95,"Jul 2, 2023 (2 days ago)"
"$2,650",1505 - 426 University Avenue,Lease,Condo Apt,Apartment,6-10,Toronto,Kensington-Chinatown,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,15,None,Y,Ausente,Gas,Ausente,Concrete,Y,Ausente,0.0,University / Dundas,Y,Ausente,Ausente,Toronto C01,Y,0,0,500-599 sqft,6-10 years,99,"Jul 1, 2023 (2 days ago)"
"$3,200",308 - 238 Doris Avenue,Lease,Condo Apt,Apartment,16-30,Toronto,Willowdale East,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,02,None,Ausente,N,Gas,N,Concrete,N,Ausente,1.0,Yonge/Empress,Y,Ausente,Ausente,Toronto C14,Y,0,0,900-999 sqft,16-30 years,61,"Jul 1, 2023 (2 days ago)"
